HS부호,한글품목명,영문품목명,성질통합분류코드,성질통합분류코드명
0303140000,송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리소가스터(Oncorhynchus chrysogaster)],"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",11030302,연어(냉동)
0303190000,기타,Other,11030302,연어(냉동)
0303230000,틸라피아[오레오크로미스(Oreochromis)속],Tilapias (Oreochromis spp.),11030390,기타 어류(냉동)
0303240000,메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속],"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",11030390,기타 어류(냉동)
0303250000,잉어[사이프리너스(Cyprinus)속ㆍ카라시우스(Carassius)속ㆍ크테노파린고돈 이델루스(Ctenopharyngodon idellus)ㆍ하이포프탈미크티스(Hypophthalmichthys)속ㆍ시리누스(Cirrhinus)속ㆍ마일로파린고돈 피세우스(Mylopharyngodon piceus)ㆍ카틀라 카틀라(Catla catla)ㆍ라베오(Labeo)속ㆍ오스테오킬루스 하셀티(Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbus hoeveni)ㆍ메갈로브라마(Megalobrama)속],"Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",11030313,잉어(냉동)
0303260000,뱀장어[앙귈라(Anguilla)속],Eels (Anguilla spp.),11030311,뱀장어(냉동)
0303290000,기타,Other,11030302,연어(냉동)
0303310000,넙치[레인하드티우스 히포글러소이데스(Reinhardtius hippoglossoides)ㆍ히포글러서스 히포글러서스(Hippoglossus hippoglossus)ㆍ히포글러서스 스테노레피스(Hippoglossus stenolepis)],"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",11030390,기타 어류(냉동)
0303320000,가자미[플루로넥테스 플라테사(Pleuronectes platessa)],Plaice (Pleuronectes platessa),11030303,가자미(냉동)
0303330000,서대[솔레아(Solea)속],Sole (Solea spp.),11030390,기타 어류(냉동)
0303340000,터벗(turbots)[프세타 맥시마(Psetta maxima)],Turbots (Psetta maxima),11030390,기타 어류(냉동)
0303391000,가자미[플루로넥테스 플라테사(Pleuronectes platessa)를 제외한다],"Plaice, other than Pleuronectes platessa",11030390,기타 어류(냉동)
0303399000,기타,Other,11030390,기타 어류(냉동)
0303410000,날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)],Albacore or longfinned tunas (Thunnus alalunga),11030301,참치(냉동)
0303420000,황다랑어[터너스 알바카레스(Thunnus albacares)],Yellowfin tunas (Thunnus albacares),11030301,참치(냉동)
0303430000,가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)],Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis),11030301,참치(냉동)
0303440000,눈다랑어[터너스 오베서스(Thunnus obesus)],Bigeye tunas (Thunnus obesus),11030301,참치(냉동)
0303451000,대서양 참다랑어[터너스 티너스(Thunnus thynnus)],Atlantic bluefin tunas (Thunnus thynnus),11030301,참치(냉동)
0303452000,태평양 참다랑어[터너스 오리엔탈리스(Thunnus orientalis)],Pacific bluefin tunas (Thunnus orientalis),11030301,참치(냉동)
0303460000,남방 참다랑어[터너스 맥코이(Thunnus maccoyii)],Southern bluefin tunas (Thunnus maccoyii),11030301,참치(냉동)
0303490000,기타,Other,11030301,참치(냉동)
0303510000,청어[클루페아 하렌구스(Clupea harengus)ㆍ클루페아 팔라시(Clupea pallasii)],"Herrings (Clupea harengus, Clupea pallasii)",11030390,기타 어류(냉동)
0303530000,"정어리[사르디나 필차르두스(Sardina pilchardus)ㆍ사르디노프스(Sardinops)속], 사르디넬라[사르디넬라(Sardinella)속], 브리스링(brisling)이나 스프랫(sprats)[스프라투스 스프라투스(Sprattus sprattus)]","Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)",11030390,기타 어류(냉동)
0303540000,고등어[스콤버 스콤브루스(Scomber scombrus)ㆍ스콤버 오스트랄라시쿠스(Scomber australasicus)ㆍ스콤버 자포니쿠스(Scomber japonicus)],"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",11030305,고등어(냉동)
0303550000,전갱이[트라커러스(Trachurus)속],Jack and horse mackerel (Trachurus spp.),11030390,기타 어류(냉동)
0303560000,날쌔기[라키센트론 카나둠(Rachycentron canadum)],Cobia (Rachycentron canadum),11030390,기타 어류(냉동)
0303570000,황새치[자이피어스 글래디어스(Xiphias gladius)],Swordfish (Xiphias gladius),11030301,참치(냉동)
0303591000,삼치[스콤버로모러스(Scomberomorus)속],seerfishes (Scomberomorus spp.),11030310,삼치(냉동)
0303592000,꽁치[콜로라비스 사이라(Cololabis saira)],Pacific saury (Cololabis saira),11030309,꽁치(냉동)
0303599000,기타,Other,11030390,기타 어류(냉동)
0303630000,대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)],"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",11030304,대구(냉동)
0303640000,해덕[멜라노그라무스 애그레피누스(Melanogrammus aeglefinus)],Haddock (Melanogrammus aeglefinus),11030390,기타 어류(냉동)
0303650000,검정대구[폴라치우스 비렌스(Pollachius virens)],Coalfish (Pollachius virens),11030304,대구(냉동)
0303660000,민대구[메루키우스(Merluccius)속ㆍ유르피키스(Urophycis)속],"Hake (Merluccius spp., Urophycis spp.)",11030304,대구(냉동)
0303670000,명태[테라그라 찰코그라마(Theragra chalcogramma)],Alaska Pollock (Theragra chalcogramma),11030307,명태(냉동)
0303680000,블루 화이팅스(blue whitings)[마이크로메시스티우스 포우타소우(Micromesistius poutassou)ㆍ마이크로메시스티우스 오스트랄리스(Micromesistius australis)],"Blue whitings (Micromesistius poutassou, Micromesistius australis)",11030390,기타 어류(냉동)
0303691000,새꼬리민태,Whip tail or hoki,11030390,기타 어류(냉동)
0303699000,기타,Other,11030390,기타 어류(냉동)
0303810000,곱상어와 그 밖의 상어,Dogfish and other sharks,11030390,기타 어류(냉동)
0303821000,가오리,Rays ,11030390,기타 어류(냉동)
0303822000,홍어,Skates,11030390,기타 어류(냉동)
0303830000,이빨고기[디소스티쿠스(Dissostichus)속],Toothfish (Dissostichus spp.),11030301,참치(냉동)
0303840000,농어[디센트라르쿠스(Dicentrarchus)속],Sea bass (Dicentrarchus spp.),11030390,기타 어류(냉동)
0303891000,은대구,Sable fish,11030304,대구(냉동)
0303892000,갈치,Hair tail,11030306,갈치(냉동)
0003038930,돔,Sea-bream,,
0303893010,옥돔[브랜치오스테거스 자포니커스(Branchiostegus Japonicus)],Red horsehead fish (Branchiostegus Japonicus),11030390,기타 어류(냉동)
0303893020,옥두어[브랜치오스테거스 알부스(Branchiostegus albus)],Yellow horsehead (Branchiostegus albus),11030390,기타 어류(냉동)
0303893090,기타,Other,11030390,기타 어류(냉동)
0303894000,붕장어,Conger eel,11030390,기타 어류(냉동)
0003038950,조기,Yellow corvina,,
0303895010,참조기[라리미크티스 폴리악티스(Larimichthys polyactis)],Small yellow croaker (Larimichthys polyactis),11030308,조기(냉동)
0303895020,부세[라리미크티스 크로세아(Larimichthys crocea)],Large yellow croaker (Larimichthys crocea),11030308,조기(냉동)
0303895090,기타,Other ,11030308,조기(냉동)
0303896000,학꽁치(Hyporhampus sajori),Horn fish (Hyporhampus sajori),11030309,꽁치(냉동)
0303898000,복어,Puffers,11030390,기타 어류(냉동)
0003038990,기타,Other,,
0303899010,보리멸,White sea smelt,11030390,기타 어류(냉동)
0303899020,홍살치,Thorny head,11030390,기타 어류(냉동)
0303899030,달고기,John dory,11030390,기타 어류(냉동)
0303899040,임연수어,Atka mackerel,11030390,기타 어류(냉동)
0303899050,볼낙(적어를 포함한다),Rock fish (including pacific ocean perch),11030390,기타 어류(냉동)
0303899060,아귀,Angler (monkfish),11030390,기타 어류(냉동)
0303899070,먹장어(대서양 또는 태평양),"Hagfish (Pacific, Atlantic)",11030312,먹장어(냉동)
0303899080,밀크피쉬,Milk fish ,11030390,기타 어류(냉동)
0030389909,기타 ,Other ,,
0303899091,민어,Croakers,11030314,민어(냉동)
0303899092,까나리,Sand lance,11030390,기타 어류(냉동)
0303899093,이빨고기[디소스티쿠스(Dissostichus)속은 제외한다],"Toothfish, other than Dissostichus spp.",11030301,참치(냉동)
0303899099,기타,Other,11030390,기타 어류(냉동)
0303911000,간,Livers,11032301,수산물 부산물
0003039120,어란(魚卵)ㆍ어백(魚白),"Roes, milt",,
0303912010,명란,Of Alaska Pollock,11030315,어란(냉동)
0303912090,기타,Other,11030315,어란(냉동)
0303920000,상어 지느러미,Shark fins,11032301,수산물 부산물
0303990000,기타,Other,11032301,수산물 부산물
0304310000,틸라피아[오레오크로미스(Oreochromis)속],Tilapias (Oreochromis spp.),11030490,기타 어류의 어육(신선 또는 냉장)
0304320000,메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속],"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",11030490,기타 어류의 어육(신선 또는 냉장)
0304330000,나일 퍼치[라테스 니로티쿠스(Lates niloticus)],Nile Perch (Lates niloticus),11030490,기타 어류의 어육(신선 또는 냉장)
0304390000,기타,Other,11030490,기타 어류의 어육(신선 또는 냉장)
0304410000,"태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)], 대서양 연어[살모 살라(Salmo salar)], 다뉴브 연어[후코 후코(Hucho hucho)]","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",11030402,연어 어육(신선 또는 냉장)
0304420000,송어[살모 트루타(Salmo trutta)ㆍ옹코링쿠스 미키스(Oncorhynchus mykiss)ㆍ옹코링쿠스 클라키(Oncorhynchus clarki)ㆍ옹코링쿠스 아구아보니타(Oncorhynchus aguabonita)ㆍ옹코링쿠스 길래(Oncorhynchus gilae)ㆍ옹코링쿠스 아파케(Oncorhynchus apache)ㆍ옹코링쿠스 크리소가스터(Oncorhynchus chrysogaster)],"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",11030490,기타 어류의 어육(신선 또는 냉장)
0304431000,가자미,Plaice,11030403,가자미 어육(신선 또는 냉장)
0304439000,기타,Other,11030490,기타 어류의 어육(신선 또는 냉장)
0304440000,브레그마세로티대(Bregmacerotidae)과ㆍ유클리티대(Euclichthyidae)과ㆍ가디대(Gadidae)과ㆍ마크로우리대(Macrouridae)과ㆍ멜라노니대(Melanonidae)과ㆍ메르루치대(Merlucciidae)과ㆍ모리대(Moridae)과ㆍ무라에놀레피디대(Muraenolepididae)과의 어류,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",11030490,기타 어류의 어육(신선 또는 냉장)
0304450000,황새치[자이피어스 글래디어스(Xiphias gladius)],Swordfish (Xiphias gladius),11030401,참치 어육(신선 또는 냉장)
0304460000,이빨고기[디소스티쿠스(Dissostichus)속],Toothfish (Dissostichus spp.),11030401,참치 어육(신선 또는 냉장)
0304470000,곱상어와 그 밖의 상어,Dogfish and other sharks,11030490,기타 어류의 어육(신선 또는 냉장)
0304480000,가오리와 홍어[라지대(Rajidae)과],Rays and skates (Rajidae),11030490,기타 어류의 어육(신선 또는 냉장)
0304491000,붕장어,Conger eel,11030490,기타 어류의 어육(신선 또는 냉장)
0304492000,참다랑어,Bluefin tunas,11030401,참치 어육(신선 또는 냉장)
0304499000,기타,Other,11030490,기타 어류의 어육(신선 또는 냉장)
0304511000,연육,Fish surimi,11030490,기타 어류의 어육(신선 또는 냉장)
0304519000,기타,Other,11030490,기타 어류의 어육(신선 또는 냉장)
0304520000,연어과,Salmonidae,11030402,연어 어육(신선 또는 냉장)
0304530000,브레그마세로티대(Bregmacerotidae)과ㆍ유클리티대(Euclichthyidae)과ㆍ가디대(Gadidae)과ㆍ마크로우리대(Macrouridae)과ㆍ멜라노니대(Melanonidae)과ㆍ메르루치대(Merlucciidae)과ㆍ모리대(Moridae)과ㆍ무라에놀레피디대(Muraenolepididae)과의 어류,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepidida",11030490,기타 어류의 어육(신선 또는 냉장)
0304540000,황새치[자이피어스 글래디어스(Xiphias gladius)],Swordfish (Xiphias gladius),11030401,참치 어육(신선 또는 냉장)
0304550000,이빨고기[디소스티쿠스(Dissostichus)속],Toothfish (Dissostichus spp.),11030401,참치 어육(신선 또는 냉장)
0304560000,곱상어와 그 밖의 상어,Dogfish and other sharks,11030490,기타 어류의 어육(신선 또는 냉장)
0304573000,연육,Fish surimi,11030490,기타 어류의 어육(신선 또는 냉장)
0304579000,기타,Other,11030490,기타 어류의 어육(신선 또는 냉장)
0304591000,붕장어,Conger eel,11030490,기타 어류의 어육(신선 또는 냉장)
0304592000,가자미,Plaice,11030403,가자미 어육(신선 또는 냉장)
0003045930,참다랑어,Bluefin tunas,,
0304593010,연육,Fish surimi,11030401,참치 어육(신선 또는 냉장)
0304593090,기타,Other,11030401,참치 어육(신선 또는 냉장)
0003045990,기타,Other,,
0304599010,연육,Fish surimi,11030490,기타 어류의 어육(신선 또는 냉장)
0304599090,기타,Other,11030490,기타 어류의 어육(신선 또는 냉장)
0304610000,틸라피아[오레오크로미스(Oreochromis)속],Tilapias (Oreochromis spp.),11030590,기타 어류의 어육(냉동)
0304620000,메기[판가시우스(Pangasius)속ㆍ실루러스(Silurus)속ㆍ클라리아스(Clarias)속ㆍ익타루러스(Ictalurus)속],"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",11030590,기타 어류의 어육(냉동)
0304630000,나일 퍼치[라테스 니로티쿠스(Lates niloticus)],Nile Perch (Lates niloticus),11030590,기타 어류의 어육(냉동)
0304690000,기타,Other,11030590,기타 어류의 어육(냉동)
0304710000,대구[가두스 모르화(Gadus morhua)ㆍ가두스 오각(Gadus ogac)ㆍ가두스 마크로세팔루스(Gadus macrocephalus)],"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",11030504,대구 어육(냉동)
0304720000,해덕[멜라노그라무스 애그레피누스(Melanogrammus aeglefinus)],Haddock (Melanogrammus aeglefinus),11030590,기타 어류의 어육(냉동)
0304730000,검정대구[폴라치우스 비렌스(Pollachius virens)],Coalfish (Pollachius virens),11030504,대구 어육(냉동)
0304740000,민대구[메루키우스(Merluccius)속ㆍ유르피키스(Urophycis)속],"Hake (Merluccius spp., Urophycis spp.)",11030504,대구 어육(냉동)
0304750000,명태[테라그라 찰코그라마(Theragra chalcogramma)],Alaska Pollock (Theragra chalcogramma),11030505,명태 어육(냉동)
0304790000,기타,Other,11030590,기타 어류의 어육(냉동)
0304810000,"태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)], 대서양 연어[살모 살라(Salmo salar)], 다뉴브 연어[후코 후코(Hucho hucho)]","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",11030502,연어 어육(냉동)
